,Country,Year,Yearly Average Temperature
41107,New Zealand,1984,10.963833333333334
41108,Nicaragua,1984,26.141000000000002
41109,Niger,1984,27.927000000000003
41110,Nigeria,1984,27.079083333333333
41111,Niue,1984,25.501416666666668
41112,North America,1984,2.3081666666666667
41113,North Korea,1984,6.678166666666667
41114,Northern Mariana Islands,1984,27.77841666666667
41115,Norway,1984,1.2836666666666665
41116,Oceania,1984,21.39925
41117,Oman,1984,26.547250000000002
41118,Pakistan,1984,20.875083333333333
41119,Palau,1984,27.638583333333333
41120,Palestina,1984,23.391333333333336
41121,Palmyra Atoll,1984,27.321749999999998
41122,Panama,1984,26.320999999999998
41123,Papua New Guinea,1984,24.7435
41124,Paraguay,1984,23.673000000000002
41125,Peru,1984,20.1245
41126,Philippines,1984,26.669083333333333
41127,Poland,1984,7.905333333333334
41128,Portugal,1984,14.60425
41129,Puerto Rico,1984,25.64425
41130,Qatar,1984,26.770583333333335
41131,Reunion,1984,23.320833333333336
41132,Romania,1984,9.080333333333334
41133,Russia,1984,-5.29425
41134,Rwanda,1984,19.498166666666666
41135,Saint Barthélemy,1984,26.859333333333336
41136,Saint Kitts And Nevis,1984,26.044583333333335
41137,Saint Lucia,1984,26.832583333333332
41138,Saint Martin,1984,26.859333333333336
41139,Saint Pierre And Miquelon,1984,5.0680000000000005
41140,Saint Vincent And The Grenadines,1984,26.986583333333332
41141,Samoa,1984,26.594166666666666
41142,San Marino,1984,13.599083333333333
41143,Sao Tome And Principe,1984,26.242250000000002
41144,Saudi Arabia,1984,25.159583333333334
41145,Senegal,1984,28.330250000000003
41146,Serbia,1984,9.98125
41147,Seychelles,1984,26.624
41148,Sierra Leone,1984,26.402916666666666
41149,Singapore,1984,26.483500000000003
41150,Sint Maarten,1984,26.859333333333336
41151,Slovakia,1984,7.683000000000001
41152,Slovenia,1984,9.482666666666667
41153,Solomon Islands,1984,26.896416666666667
41154,Somalia,1984,26.81516666666667
41155,South Africa,1984,17.96816666666667
41156,South America,1984,22.03525
41157,South Georgia And The South Sandwich Isla,1984,1.5270833333333336
41158,South Korea,1984,11.802583333333333
41159,Spain,1984,13.36575
41160,Sri Lanka,1984,27.082166666666666
41161,Sudan,1984,27.566833333333335
41162,Suriname,1984,26.104249999999997
41163,Svalbard And Jan Mayen,1984,-4.4134166666666665
41164,Swaziland,1984,19.028166666666667
41165,Sweden,1984,3.292083333333333
41166,Switzerland,1984,6.82275
41167,Syria,1984,18.150499999999997
41168,Taiwan,1984,21.960583333333332
41169,Tajikistan,1984,4.02675
41170,Tanzania,1984,22.410666666666668
41171,Thailand,1984,26.130333333333336
41172,Timor Leste,1984,26.250666666666664
41173,Togo,1984,27.294416666666667
41174,Tonga,1984,23.76725
41175,Trinidad And Tobago,1984,26.256249999999998
41176,Tunisia,1984,19.832833333333333
41177,Turkey,1984,12.058
41178,Turkmenistan,1984,14.418166666666666
41179,Turks And Caicas Islands,1984,26.883583333333334
41180,Uganda,1984,23.39408333333333
41181,Ukraine,1984,7.9736666666666665
41182,United Arab Emirates,1984,27.399833333333333
41183,United Kingdom,1984,8.90725
41184,United Kingdom (Europe),1984,9.0865
41185,United States,1984,8.811166666666667
41186,Uruguay,1984,17.226666666666667
41187,Uzbekistan,1984,11.914666666666667
41188,Venezuela,1984,25.284750000000003
41189,Vietnam,1984,23.755666666666666
41190,Virgin Islands,1984,26.599333333333334
41191,Western Sahara,1984,22.413
41192,Yemen,1984,25.851083333333335
41193,Zambia,1984,21.673833333333334
41194,Zimbabwe,1984,21.714583333333334
41195,Åland,1984,6.234749999999999
41196,Afghanistan,1985,14.88875
41197,Africa,1985,24.339833333333335
41198,Albania,1985,12.948166666666667
41199,Algeria,1985,23.52625
41200,American Samoa,1985,26.949916666666667
41201,Andorra,1985,11.325416666666667
41202,Angola,1985,22.021833333333333
41203,Anguilla,1985,26.842
41205,Antigua And Barbuda,1985,26.618166666666667
41206,Argentina,1985,15.32625
41207,Armenia,1985,9.17475
41208,Aruba,1985,27.885666666666665
41209,Asia,1985,7.53625
41210,Australia,1985,22.04341666666667
41211,Austria,1985,5.923000000000001
41212,Azerbaijan,1985,11.611083333333333
41213,Bahamas,1985,25.4735
41214,Bahrain,1985,26.202166666666667
41215,Baker Island,1985,25.661583333333336
41216,Bangladesh,1985,25.42141666666667
41217,Barbados,1985,26.552583333333335
41218,Belarus,1985,4.70575
41219,Belgium,1985,8.795499999999999
41220,Belize,1985,25.33383333333333
41221,Benin,1985,27.50425
41222,Bhutan,1985,12.404333333333334
41223,Bolivia,1985,21.483166666666666
41224,"Bonaire, Saint Eustatius And Saba",1985,27.147833333333335
41225,Bosnia And Herzegovina,1985,10.336916666666667
41226,Botswana,1985,22.27266666666667
41227,Brazil,1985,24.965666666666667
41228,British Virgin Islands,1985,26.593833333333336
41229,Bulgaria,1985,10.270583333333335
41230,Burkina Faso,1985,28.436833333333336
41231,Burma,1985,23.986500000000003
41232,Burundi,1985,20.27958333333333
41233,Cambodia,1985,26.968666666666667
41234,Cameroon,1985,24.375083333333333
41235,Canada,1985,-4.901166666666666
41236,Cape Verde,1985,24.343666666666667
41237,Cayman Islands,1985,27.042916666666667
41238,Central African Republic,1985,25.308833333333336
41239,Chad,1985,27.412000000000003
41240,Chile,1985,10.039916666666667
41241,China,1985,6.7402500000000005
41242,Christmas Island,1985,26.106083333333334
41243,Colombia,1985,25.01266666666667
41244,Comoros,1985,25.75675
41245,Congo,1985,24.514
41246,Congo (Democratic Republic Of The),1985,23.857833333333332
41247,Costa Rica,1985,25.748500000000003
41248,Croatia,1985,11.151833333333334
41249,Cuba,1985,25.671833333333336
41250,Curaçao,1985,27.33175
41251,Cyprus,1985,19.19775
41252,Czech Republic,1985,7.048666666666667
41253,Côte D'Ivoire,1985,26.141000000000002
41254,Denmark,1985,-17.07641666666667
41255,Denmark (Europe),1985,6.897583333333333
41256,Djibouti,1985,28.689666666666668
41257,Dominica,1985,26.27475
41258,Dominican Republic,1985,25.765
41259,Ecuador,1985,21.838250000000002
41260,Egypt,1985,23.209666666666667
41261,El Salvador,1985,25.137249999999998
41262,Equatorial Guinea,1985,24.95775
41263,Eritrea,1985,26.693916666666667
41264,Estonia,1985,3.56925
41265,Ethiopia,1985,22.916583333333335
41266,Europe,1985,7.262416666666667
41267,Falkland Islands (Islas Malvinas),1985,6.954583333333333
41268,Faroe Islands,1985,6.412166666666667
41269,Federated States Of Micronesia,1985,27.234333333333336
41270,Fiji,1985,25.472833333333337
41271,Finland,1985,-0.4875000000000001
41272,France,1985,12.628
41273,France (Europe),1985,10.181083333333333
41274,French Guiana,1985,25.762500000000003
41275,French Polynesia,1985,26.290000000000003
41276,French Southern And Antarctic Lands,1985,4.874666666666667
41277,Gabon,1985,24.303416666666667
41278,Gambia,1985,27.812749999999998
41279,Gaza Strip,1985,19.800583333333336
41280,Georgia,1985,8.372166666666667
41281,Germany,1985,7.613333333333333
41282,Ghana,1985,26.938916666666668
41283,Greece,1985,15.218000000000002
41284,Greenland,1985,-17.56983333333333
41285,Grenada,1985,26.742833333333333
41286,Guadeloupe,1985,26.49383333333333
41287,Guam,1985,27.467833333333335
41288,Guatemala,1985,23.323166666666665
41289,Guernsey,1985,10.698416666666667
41290,Guinea,1985,25.819083333333335
41291,Guinea Bissau,1985,27.137583333333335
41292,Guyana,1985,25.973666666666663
41293,Haiti,1985,26.51875
41294,Heard Island And Mcdonald Islands,1985,2.326
41295,Honduras,1985,25.022166666666667
41296,Hong Kong,1985,22.705166666666667
41297,Hungary,1985,9.092333333333334
41298,Iceland,1985,1.4100833333333334
41299,India,1985,24.486333333333334
41300,Indonesia,1985,25.994083333333336
41301,Iran,1985,18.111333333333334
41302,Iraq,1985,22.203000000000003
41303,Ireland,1985,9.110666666666667
41304,Isle Of Man,1985,8.969083333333334
41305,Israel,1985,20.216166666666666
41306,Italy,1985,13.058333333333332
41307,Jamaica,1985,26.23783333333333
41308,Japan,1985,12.281333333333334
41309,Jersey,1985,10.698416666666667
41310,Jordan,1985,19.916
41311,Kazakhstan,1985,5.49775
41312,Kenya,1985,24.169583333333335
41313,Kingman Reef,1985,27.245583333333332
41314,Kiribati,1985,26.807666666666666
41315,Kuwait,1985,25.358083333333337
41316,Kyrgyzstan,1985,3.829833333333333
41317,Laos,1985,23.8195
41318,Latvia,1985,4.168500000000001
41319,Lebanon,1985,18.255333333333333
41320,Lesotho,1985,14.63675
41321,Liberia,1985,25.615333333333336
41322,Libya,1985,22.68416666666667
41323,Liechtenstein,1985,4.516583333333333
41324,Lithuania,1985,4.854333333333333
41325,Luxembourg,1985,8.532
41326,Macau,1985,22.425083333333333
41327,Macedonia,1985,10.580666666666668
41328,Madagascar,1985,22.879833333333334
41329,Malawi,1985,21.307750000000002
41330,Malaysia,1985,26.1245
41331,Mali,1985,28.793583333333334
41332,Malta,1985,18.967833333333335
41333,Martinique,1985,26.27475
41334,Mauritania,1985,27.880916666666668
41335,Mauritius,1985,23.649416666666667
41336,Mayotte,1985,26.413666666666668
41337,Mexico,1985,20.603916666666667
41338,Moldova,1985,7.724166666666668
41339,Monaco,1985,9.15525
41340,Mongolia,1985,-0.9774166666666666
41341,Montenegro,1985,10.313333333333334
41342,Montserrat,1985,26.54716666666667
41343,Morocco,1985,18.30933333333333
41344,Mozambique,1985,23.67758333333333
41345,Namibia,1985,20.794166666666666
41346,Nepal,1985,15.540666666666668
41347,Netherlands,1985,8.828
41348,Netherlands (Europe),1985,8.417833333333334
41349,New Caledonia,1985,23.14225
41350,New Zealand,1985,11.030499999999998
41351,Nicaragua,1985,26.21483333333333
41352,Niger,1985,27.660333333333337
41353,Nigeria,1985,26.95925
41354,Niue,1985,25.444166666666664
41355,North America,1985,2.280583333333333
41356,North Korea,1985,6.737749999999999
41357,Northern Mariana Islands,1985,27.467833333333335
41358,Norway,1985,-0.5793333333333334
41359,Oceania,1985,21.87766666666667
41360,Oman,1985,26.809833333333334
41361,Pakistan,1985,21.28275
41362,Palau,1985,27.45266666666667
41363,Palestina,1985,23.721083333333336
41364,Palmyra Atoll,1985,27.275916666666664
41365,Panama,1985,26.41616666666667
41366,Papua New Guinea,1985,24.722083333333334
41367,Paraguay,1985,24.01391666666667
41368,Peru,1985,20.03175
41369,Philippines,1985,26.902833333333334
41370,Poland,1985,6.792166666666667
41371,Portugal,1985,15.154416666666668
41372,Puerto Rico,1985,25.587083333333336
41373,Qatar,1985,26.974083333333336
41374,Reunion,1985,23.466833333333337
41375,Romania,1985,7.914416666666667
41376,Russia,1985,-5.521166666666666
41377,Rwanda,1985,19.461833333333335
41378,Saint Barthélemy,1985,26.842
41379,Saint Kitts And Nevis,1985,26.039
41380,Saint Lucia,1985,26.724333333333334
41381,Saint Martin,1985,26.842
41382,Saint Pierre And Miquelon,1985,3.7868333333333335
41383,Saint Vincent And The Grenadines,1985,26.832583333333332
41384,Samoa,1985,26.678749999999997
41385,San Marino,1985,14.107166666666666
41386,Sao Tome And Principe,1985,25.97425
41387,Saudi Arabia,1985,25.445333333333334
41388,Senegal,1985,28.273083333333332
41389,Serbia,1985,9.664416666666666
41390,Seychelles,1985,26.741583333333335
41391,Sierra Leone,1985,26.28925
41392,Singapore,1985,26.820083333333333
41393,Sint Maarten,1985,26.842
41394,Slovakia,1985,6.881916666666666
41395,Slovenia,1985,9.464916666666667
41396,Solomon Islands,1985,27.013499999999997
41397,Somalia,1985,26.800250000000002
41398,South Africa,1985,18.056083333333333
41399,South America,1985,22.153833333333335
41400,South Georgia And The South Sandwich Isla,1985,1.90475
41401,South Korea,1985,12.177166666666666
41402,Spain,1985,14.131833333333333
41403,Sri Lanka,1985,27.350166666666667
41404,Sudan,1985,27.414083333333334
41405,Suriname,1985,26.1995
41406,Svalbard And Jan Mayen,1985,-6.59425
41407,Swaziland,1985,19.581
41408,Sweden,1985,0.7685000000000001
41409,Switzerland,1985,6.881583333333334
41410,Syria,1985,18.543166666666668
41411,Taiwan,1985,22.100666666666665
41412,Tajikistan,1985,5.025833333333334
41413,Tanzania,1985,22.369500000000002
41414,Thailand,1985,26.265500000000003
41415,Timor Leste,1985,26.46466666666667
41416,Togo,1985,27.172916666666666
41417,Tonga,1985,23.643416666666667
41418,Trinidad And Tobago,1985,26.08741666666667
41419,Tunisia,1985,20.486416666666667
41420,Turkey,1985,12.08625
41421,Turkmenistan,1985,15.532166666666667
41422,Turks And Caicas Islands,1985,26.990583333333333
41423,Uganda,1985,23.20175
41424,Ukraine,1985,6.5635
41425,United Arab Emirates,1985,27.72375
41426,United Kingdom,1985,8.173250000000001
41427,United Kingdom (Europe),1985,8.2525
41428,United States,1985,8.587000000000002
41429,Uruguay,1985,18.008083333333335
41430,Uzbekistan,1985,13.020583333333335
41431,Venezuela,1985,25.049833333333336
41432,Vietnam,1985,23.887249999999998
41433,Virgin Islands,1985,26.593833333333336
41434,Western Sahara,1985,22.85591666666667
41435,Yemen,1985,25.882583333333333
41436,Zambia,1985,21.331833333333336
41437,Zimbabwe,1985,21.198083333333333
41438,Åland,1985,3.467166666666667
41439,Afghanistan,1986,14.22316666666667
41440,Africa,1986,24.309416666666667
41441,Albania,1986,13.056416666666665
41442,Algeria,1986,23.25666666666667
41443,American Samoa,1986,26.980333333333334
41444,Andorra,1986,11.6235
41445,Angola,1986,22.03625
41446,Anguilla,1986,26.884416666666667
41448,Antigua And Barbuda,1986,26.70925
41449,Argentina,1986,15.33475
41450,Armenia,1986,9.306833333333334
41451,Aruba,1986,27.989333333333335
41452,Asia,1986,7.77625
41453,Australia,1986,22.093249999999998
41454,Austria,1986,6.316916666666667
41455,Azerbaijan,1986,11.872250000000001
41456,Bahamas,1986,25.665333333333333
41457,Bahrain,1986,26.325583333333338
41458,Baker Island,1986,25.690833333333334
41459,Bangladesh,1986,25.29425
41460,Barbados,1986,26.659583333333334
41461,Belarus,1986,5.952750000000001
41462,Belgium,1986,9.264000000000001
41463,Belize,1986,25.38233333333333
41464,Benin,1986,27.345916666666668
41465,Bhutan,1986,11.993666666666664
41466,Bolivia,1986,21.482583333333334
41467,"Bonaire, Saint Eustatius And Saba",1986,27.362416666666665
41468,Bosnia And Herzegovina,1986,10.63775
41469,Botswana,1986,22.308333333333334
41470,Brazil,1986,25.131
41471,British Virgin Islands,1986,26.6095
41472,Bulgaria,1986,10.697833333333334
41473,Burkina Faso,1986,28.297833333333333
41474,Burma,1986,24.018416666666667
41475,Burundi,1986,20.389583333333334
41476,Cambodia,1986,26.806833333333334
41477,Cameroon,1986,24.50691666666667
41478,Canada,1986,-4.843916666666666
41479,Cape Verde,1986,24.190749999999998
41480,Cayman Islands,1986,27.128416666666666
41481,Central African Republic,1986,25.50566666666667
41482,Chad,1986,27.55616666666667
41483,Chile,1986,9.8375
41484,China,1986,6.870166666666666
41485,Christmas Island,1986,25.77508333333333
41486,Colombia,1986,25.01308333333333
41487,Comoros,1986,26.011499999999998
41488,Congo,1986,24.5805
41489,Congo (Democratic Republic Of The),1986,23.981333333333335
41490,Costa Rica,1986,26.025666666666666
41491,Croatia,1986,11.404000000000002
41492,Cuba,1986,25.872583333333335
41493,Curaçao,1986,27.484083333333334
41494,Cyprus,1986,19.28441666666667
41495,Czech Republic,1986,7.6825833333333335
41496,Côte D'Ivoire,1986,26.12183333333333
41497,Denmark,1986,-17.616583333333335
41498,Denmark (Europe),1986,7.42025
41499,Djibouti,1986,28.797916666666666
41500,Dominica,1986,26.358083333333337
41501,Dominican Republic,1986,25.932083333333335
41502,Ecuador,1986,22.0715
41503,Egypt,1986,22.901833333333332
41504,El Salvador,1986,25.15325
41505,Equatorial Guinea,1986,24.902416666666667
41506,Eritrea,1986,26.702083333333334
41507,Estonia,1986,4.887083333333333
41508,Ethiopia,1986,23.193250000000003
41509,Europe,1986,7.889333333333333
41510,Falkland Islands (Islas Malvinas),1986,6.24625
41511,Faroe Islands,1986,6.628416666666666
41512,Federated States Of Micronesia,1986,27.340333333333334
41513,Fiji,1986,25.014750000000003
41514,Finland,1986,1.1774166666666668
41515,France,1986,12.871666666666668
41516,France (Europe),1986,10.441583333333334
41517,French Guiana,1986,26.019833333333334
41518,French Polynesia,1986,26.472583333333333
41519,French Southern And Antarctic Lands,1986,4.9744166666666665
41520,Gabon,1986,24.296499999999998
41521,Gambia,1986,27.744833333333332
41522,Gaza Strip,1986,19.56675
41523,Georgia,1986,8.797166666666667
41524,Germany,1986,8.085083333333333
41525,Ghana,1986,26.891916666666663
41526,Greece,1986,15.1365
41527,Greenland,1986,-18.131666666666668
41528,Grenada,1986,26.888916666666663
41529,Guadeloupe,1986,26.595583333333334
41530,Guam,1986,27.320166666666665
41531,Guatemala,1986,23.397000000000002
41532,Guernsey,1986,10.396833333333333
41533,Guinea,1986,25.5275
41534,Guinea Bissau,1986,27.014583333333334
41535,Guyana,1986,26.291833333333333
41536,Haiti,1986,26.663416666666667
41537,Heard Island And Mcdonald Islands,1986,2.5803333333333334
41538,Honduras,1986,24.9495
41539,Hong Kong,1986,22.912000000000003
41540,Hungary,1986,9.776666666666667
41541,Iceland,1986,1.545
41542,India,1986,24.2945
41543,Indonesia,1986,26.05716666666667
41544,Iran,1986,17.700666666666667
41545,Iraq,1986,22.324333333333332
41546,Ireland,1986,8.733333333333333
41547,Isle Of Man,1986,8.780166666666666
41548,Israel,1986,19.998166666666666
41549,Italy,1986,13.132833333333332
41550,Jamaica,1986,26.320916666666665
41551,Japan,1986,11.691416666666667
41552,Jersey,1986,10.396833333333333
41553,Jordan,1986,19.74175
41554,Kazakhstan,1986,5.68725
41555,Kenya,1986,24.419583333333335
41556,Kingman Reef,1986,27.6905
41557,Kiribati,1986,27.17175
41558,Kuwait,1986,25.4425
41559,Kyrgyzstan,1986,3.8058333333333336
41560,Laos,1986,23.74466666666667
41561,Latvia,1986,5.403666666666666
41562,Lebanon,1986,18.111916666666666
41563,Lesotho,1986,14.449083333333334
41564,Liberia,1986,25.480333333333334
41565,Libya,1986,22.542333333333332
41566,Liechtenstein,1986,4.854
41567,Lithuania,1986,5.951833333333333
41568,Luxembourg,1986,9.026000000000002
41569,Macau,1986,22.708083333333335
41570,Macedonia,1986,10.667583333333333
41571,Madagascar,1986,22.786083333333334
41572,Malawi,1986,21.514666666666667
41573,Malaysia,1986,26.186833333333336
41574,Mali,1986,28.519000000000002
41575,Malta,1986,18.780833333333334
41576,Martinique,1986,26.358083333333337
41577,Mauritania,1986,27.500083333333336
41578,Mauritius,1986,23.688
41579,Mayotte,1986,26.61066666666667
41580,Mexico,1986,20.850666666666665
41581,Moldova,1986,9.17075
41582,Monaco,1986,9.515333333333333
41583,Mongolia,1986,-0.2105
41584,Montenegro,1986,10.67075
41585,Montserrat,1986,26.653833333333335
41586,Morocco,1986,17.792666666666666
41587,Mozambique,1986,23.776833333333332
41588,Namibia,1986,20.996
41589,Nepal,1986,14.932916666666669
41590,Netherlands,1986,9.215083333333334
41591,Netherlands (Europe),1986,8.810083333333333
41592,New Caledonia,1986,22.939833333333336
41593,New Zealand,1986,10.943249999999999
41594,Nicaragua,1986,26.244
41595,Niger,1986,27.920666666666666
41596,Nigeria,1986,27.06725
41597,Niue,1986,25.287833333333335
41598,North America,1986,2.65775
41599,North Korea,1986,6.581833333333333
41600,Northern Mariana Islands,1986,27.320166666666665
41601,Norway,1986,-0.04241666666666655
41602,Oceania,1986,21.926333333333332
41603,Oman,1986,26.846666666666668
41604,Pakistan,1986,20.640583333333336
41605,Palau,1986,27.76908333333333
41606,Palestina,1986,23.336583333333333
41607,Palmyra Atoll,1986,27.723416666666665
41608,Panama,1986,26.698166666666665
41609,Papua New Guinea,1986,24.874916666666667
41610,Paraguay,1986,24.11475
41611,Peru,1986,20.1345
41612,Philippines,1986,26.79125
41613,Poland,1986,7.459083333333333
41614,Portugal,1986,14.729999999999999
41615,Puerto Rico,1986,25.69458333333333
41616,Qatar,1986,27.20416666666667
41617,Reunion,1986,23.4085
41618,Romania,1986,8.936416666666666
41619,Russia,1986,-4.892250000000001
41620,Rwanda,1986,19.632749999999998
41621,Saint Barthélemy,1986,26.884416666666667
41622,Saint Kitts And Nevis,1986,26.120833333333334
41623,Saint Lucia,1986,26.841083333333334
41624,Saint Martin,1986,26.884416666666667
41625,Saint Pierre And Miquelon,1986,4.122
41626,Saint Vincent And The Grenadines,1986,26.96558333333333
41627,Samoa,1986,26.669
41628,San Marino,1986,14.12341666666667
41629,Sao Tome And Principe,1986,25.877
41630,Saudi Arabia,1986,25.647750000000002
41631,Senegal,1986,28.020666666666667
41632,Serbia,1986,10.14875
41633,Seychelles,1986,27.077166666666667
41634,Sierra Leone,1986,26.07575
41635,Singapore,1986,26.847833333333337
41636,Sint Maarten,1986,26.884416666666667
41637,Slovakia,1986,7.674833333333333
41638,Slovenia,1986,9.67775
41639,Solomon Islands,1986,27.024333333333335
41640,Somalia,1986,27.035
41641,South Africa,1986,17.955000000000002
41642,South America,1986,22.258750000000003
41643,South Georgia And The South Sandwich Isla,1986,1.8687500000000001
41644,South Korea,1986,11.601916666666668
41645,Spain,1986,13.876249999999999
41646,Sri Lanka,1986,27.415499999999998
41647,Sudan,1986,27.24325
41648,Suriname,1986,26.49083333333333
41649,Svalbard And Jan Mayen,1986,-7.641916666666667
41650,Swaziland,1986,19.43825
41651,Sweden,1986,2.206916666666667
41652,Switzerland,1986,7.152083333333334
41653,Syria,1986,18.606583333333333
41654,Taiwan,1986,21.91058333333333
41655,Tajikistan,1986,4.55025
41656,Tanzania,1986,22.577749999999998
41657,Thailand,1986,26.148666666666667
41658,Timor Leste,1986,26.480666666666668
41659,Togo,1986,27.032333333333337
41660,Tonga,1986,23.183166666666665
41661,Trinidad And Tobago,1986,26.255416666666665
41662,Tunisia,1986,20.276083333333336
41663,Turkey,1986,12.260916666666667
41664,Turkmenistan,1986,15.517416666666668
41665,Turks And Caicas Islands,1986,27.105
41666,Uganda,1986,23.45325
41667,Ukraine,1986,8.010666666666667
41668,United Arab Emirates,1986,27.867333333333335
41669,United Kingdom,1986,8.00275
41670,United Kingdom (Europe),1986,8.104416666666667
41671,United States,1986,9.5595
41672,Uruguay,1986,18.113583333333334
41673,Uzbekistan,1986,13.126166666666668
41674,Venezuela,1986,25.26575
41675,Vietnam,1986,23.928833333333333
41676,Virgin Islands,1986,26.6095
41677,Western Sahara,1986,22.418083333333332
41678,Yemen,1986,26.054666666666666
41679,Zambia,1986,21.294083333333333
41680,Zimbabwe,1986,21.2005
41681,Åland,1986,5.000083333333333
41682,Afghanistan,1987,14.984
41683,Africa,1987,24.922
41684,Albania,1987,12.996583333333334
41685,Algeria,1987,24.24775
41686,American Samoa,1987,26.898750000000003
41687,Andorra,1987,11.680250000000001
41688,Angola,1987,22.749916666666667
41689,Anguilla,1987,27.379583333333333
41691,Antigua And Barbuda,1987,27.220583333333334
41692,Argentina,1987,15.1875
41693,Armenia,1987,8.996666666666668
41694,Aruba,1987,28.859416666666664
41695,Asia,1987,7.509416666666667
41696,Australia,1987,22.07241666666667
41697,Austria,1987,6.1695
41698,Azerbaijan,1987,11.51975
41699,Bahamas,1987,25.600916666666667
41700,Bahrain,1987,26.641750000000002
41701,Baker Island,1987,26.03825
41702,Bangladesh,1987,25.642416666666666
41703,Barbados,1987,27.335166666666666
41704,Belarus,1987,4.341666666666666
41705,Belgium,1987,9.0685
41706,Belize,1987,25.461583333333333
41707,Benin,1987,28.207583333333332
41708,Bhutan,1987,12.320500000000001
41709,Bolivia,1987,21.87291666666667
41710,"Bonaire, Saint Eustatius And Saba",1987,28.209500000000002
41711,Bosnia And Herzegovina,1987,10.61575
41712,Botswana,1987,23.144333333333336
41713,Brazil,1987,25.56341666666667
41714,British Virgin Islands,1987,27.143583333333336
41715,Bulgaria,1987,10.421833333333334
41716,Burkina Faso,1987,29.163833333333333
41717,Burma,1987,24.351250000000004
41718,Burundi,1987,20.96975
41719,Cambodia,1987,27.366666666666664
41720,Cameroon,1987,25.019333333333332
41721,Canada,1987,-3.3433333333333333
41722,Cape Verde,1987,24.926000000000002
41723,Cayman Islands,1987,27.219583333333333
41724,Central African Republic,1987,25.867500000000003
41725,Chad,1987,27.659666666666666
41726,Chile,1987,10.271583333333334
41727,China,1987,7.249
41728,Christmas Island,1987,26.41541666666667
41729,Colombia,1987,25.632499999999997
41730,Comoros,1987,26.364250000000002
41731,Congo,1987,25.13025
41732,Congo (Democratic Republic Of The),1987,24.583250000000003
41733,Costa Rica,1987,26.754666666666665
41734,Croatia,1987,11.398666666666665
41735,Cuba,1987,25.92475
41736,Curaçao,1987,28.374750000000002
41737,Cyprus,1987,18.882916666666667
41738,Czech Republic,1987,7.157916666666666
41739,Côte D'Ivoire,1987,27.002416666666665
41740,Denmark,1987,-18.201666666666664
41741,Denmark (Europe),1987,6.9543333333333335
41742,Djibouti,1987,29.11366666666667
41743,Dominica,1987,26.94775
41744,Dominican Republic,1987,26.294916666666666
41745,Ecuador,1987,22.847083333333334
41746,Egypt,1987,22.848916666666668
41747,El Salvador,1987,25.736833333333337
41748,Equatorial Guinea,1987,25.490916666666667
41749,Eritrea,1987,27.132166666666667
41750,Estonia,1987,3.2840833333333332
41751,Ethiopia,1987,23.626583333333333
41752,Europe,1987,7.414666666666666
41753,Falkland Islands (Islas Malvinas),1987,6.632916666666667
41754,Faroe Islands,1987,7.0977500000000004
41755,Federated States Of Micronesia,1987,27.39316666666667
41756,Fiji,1987,25.162666666666667
41757,Finland,1987,-0.15625000000000014
41758,France,1987,12.955166666666665
41759,France (Europe),1987,10.4345
41760,French Guiana,1987,26.67
41761,French Polynesia,1987,26.804083333333335
41762,French Southern And Antarctic Lands,1987,5.29425
41763,Gabon,1987,24.847083333333334
41764,Gambia,1987,28.39125
41765,Gaza Strip,1987,19.52575
41766,Georgia,1987,8.169916666666667
41767,Germany,1987,7.58925
41768,Ghana,1987,27.782750000000004
41769,Greece,1987,14.906833333333333
41770,Greenland,1987,-18.71925
41771,Grenada,1987,27.652
41772,Guadeloupe,1987,27.126416666666668
41773,Guam,1987,27.392083333333332
41774,Guatemala,1987,23.681083333333333
41775,Guernsey,1987,10.688
41776,Guinea,1987,26.306583333333336
41777,Guinea Bissau,1987,27.545833333333334
41778,Guyana,1987,26.912833333333335
41779,Haiti,1987,26.952416666666668
41780,Heard Island And Mcdonald Islands,1987,2.7329166666666667
41781,Honduras,1987,25.314000000000004
41782,Hong Kong,1987,23.58458333333333
41783,Hungary,1987,9.53775
41784,Iceland,1987,2.547
41785,India,1987,24.789083333333334
41786,Indonesia,1987,26.368333333333336
41787,Iran,1987,18.39625
41788,Iraq,1987,22.607666666666663
41789,Ireland,1987,9.438666666666666
41790,Isle Of Man,1987,9.12675
41791,Israel,1987,19.951833333333333
41792,Italy,1987,13.176499999999999
41793,Jamaica,1987,26.86283333333333
41794,Japan,1987,12.543833333333332
41795,Jersey,1987,10.688
41796,Jordan,1987,19.896583333333336
41797,Kazakhstan,1987,5.526083333333333
41798,Kenya,1987,25.01575
41799,Kingman Reef,1987,27.79825
41800,Kiribati,1987,27.596333333333334
41801,Kuwait,1987,26.020083333333336
41802,Kyrgyzstan,1987,4.004583333333334
41803,Laos,1987,24.351250000000004
41804,Latvia,1987,3.874
41805,Lebanon,1987,17.912
41806,Lesotho,1987,14.527333333333333
41807,Liberia,1987,26.327833333333334
41808,Libya,1987,22.804916666666667
41809,Liechtenstein,1987,4.692083333333334
41810,Lithuania,1987,4.52075
41811,Luxembourg,1987,8.761916666666666
41812,Macau,1987,23.388
41813,Macedonia,1987,10.754083333333334
41814,Madagascar,1987,23.367083333333337
41815,Malawi,1987,22.328333333333333
41816,Malaysia,1987,26.515333333333334
41817,Mali,1987,29.637833333333333
41818,Malta,1987,19.119916666666665
41819,Martinique,1987,26.94775
41820,Mauritania,1987,29.096
