,State,Country,Year,Yearly Average Temperature
46979,Xizang,China,1984,-2.0749999999999997
46980,Yamal Nenets,Russia,1984,-6.738
46981,Yaroslavl',Russia,1984,3.526666666666667
46982,Yevrey,Russia,1984,0.16008333333333327
46983,Yukon,Canada,1984,-6.796833333333333
46984,Yunnan,China,1984,15.953416666666667
46985,Zhejiang,China,1984,16.081166666666665
46986,Acre,Brazil,1985,26.057833333333335
46987,Adygey,Russia,1985,9.586166666666665
46988,Aga Buryat,Russia,1985,-2.5252499999999998
46989,Alabama,United States,1985,17.436666666666667
46990,Alagoas,Brazil,1985,24.869250000000005
46991,Alaska,United States,1985,-4.456166666666666
46992,Alberta,Canada,1985,-0.016916666666666618
46993,Altay,Russia,1985,1.0429166666666667
46994,Amazonas,Brazil,1985,26.451000000000004
46995,Amur,Russia,1985,-4.996916666666667
46996,Andaman And Nicobar,India,1985,27.63575
46997,Andhra Pradesh,India,1985,27.668499999999998
46998,Anhui,China,1985,15.210749999999999
46999,Arizona,United States,1985,15.438583333333334
47000,Arkansas,United States,1985,15.704500000000001
47001,Arkhangel'Sk,Russia,1985,-2.9802499999999994
47002,Arunachal Pradesh,India,1985,14.240416666666667
47003,Assam,India,1985,22.354833333333335
47004,Astrakhan',Russia,1985,8.842333333333332
47005,Australian Capital Territory,Australia,1985,11.736416666666665
47006,Bahia,Brazil,1985,23.890666666666664
47007,Bashkortostan,Russia,1985,1.9770833333333335
47008,Beijing,China,1985,8.679833333333333
47009,Belgorod,Russia,1985,5.421500000000001
47010,Bihar,India,1985,25.139
47011,British Columbia,Canada,1985,0.0637499999999999
47012,Bryansk,Russia,1985,4.34625
47013,Buryat,Russia,1985,-6.548750000000001
47014,California,United States,1985,14.181333333333335
47015,Chandigarh,India,1985,14.14
47016,Chechnya,Russia,1985,8.508083333333333
47017,Chelyabinsk,Russia,1985,1.5050833333333333
47018,Chhattisgarh,India,1985,26.138500000000004
47019,Chita,Russia,1985,-6.021166666666666
47020,Chongqing,China,1985,15.731499999999999
47021,Chukot,Russia,1985,-11.014416666666667
47022,Chuvash,Russia,1985,3.27075
47023,City Of St. Petersburg,Russia,1985,2.6501666666666663
47024,Colorado,United States,1985,6.695416666666667
47025,Connecticut,United States,1985,9.713000000000001
47026,Dadra And Nagar Haveli,India,1985,25.319333333333333
47027,Dagestan,Russia,1985,10.024666666666668
47028,Daman And Diu,India,1985,26.647166666666667
47029,Delaware,United States,1985,12.85125
47030,Delhi,India,1985,25.864583333333332
47031,District Of Columbia,United States,1985,12.789583333333333
47032,Distrito Federal,Brazil,1985,21.880333333333336
47033,Evenk,Russia,1985,-10.824166666666665
47034,Florida,United States,1985,22.068833333333334
47035,Fujian,China,1985,18.724
47036,Gansu,China,1985,5.406083333333332
47037,Georgia (State),United States,1985,18.10825
47038,Goa,India,1985,26.251166666666666
47039,Gorno Altay,Russia,1985,-4.495583333333333
47040,Guangdong,China,1985,21.059916666666666
47041,Guangxi,China,1985,19.986750000000004
47042,Guizhou,China,1985,15.293666666666667
47043,Gujarat,India,1985,26.7955
47044,Hainan,China,1985,24.47
47045,Haryana,India,1985,25.014583333333334
47046,Hawaii,United States,1985,22.594416666666664
47047,Hebei,China,1985,8.803916666666668
47048,Heilongjiang,China,1985,1.1152500000000007
47049,Henan,China,1985,13.603916666666668
47050,Himachal Pradesh,India,1985,9.927166666666666
47051,Hubei,China,1985,15.3975
47052,Hunan,China,1985,16.650916666666667
47053,Idaho,United States,1985,3.9477500000000005
47054,Illinois,United States,1985,10.681
47055,Indiana,United States,1985,11.079666666666666
47056,Ingush,Russia,1985,7.680666666666667
47057,Iowa,United States,1985,8.241333333333333
47058,Irkutsk,Russia,1985,-6.068249999999999
47059,Ivanovo,Russia,1985,2.74775
47060,Jammu And Kashmir,India,1985,4.136333333333334
47061,Jharkhand,India,1985,25.53441666666667
47062,Jiangsu,China,1985,14.751416666666666
47063,Jiangxi,China,1985,17.5085
47064,Jilin,China,1985,3.9943333333333335
47065,Kabardin Balkar,Russia,1985,7.467833333333334
47066,Kaliningrad,Russia,1985,5.70925
47067,Kalmyk,Russia,1985,9.183583333333333
47068,Kaluga,Russia,1985,3.5410833333333334
47069,Kamchatka,Russia,1985,-2.6474166666666665
47070,Kansas,United States,1985,11.645083333333332
47071,Karachay Cherkess,Russia,1985,8.175416666666667
47072,Karelia,Russia,1985,-0.7046666666666669
47073,Karnataka,India,1985,26.18133333333333
47074,Kemerovo,Russia,1985,-0.7454166666666668
47075,Kentucky,United States,1985,13.131833333333335
47076,Kerala,India,1985,26.737416666666665
47077,Khabarovsk,Russia,1985,-5.9013333333333335
47078,Khakass,Russia,1985,-2.6765000000000003
47079,Khanty Mansiy,Russia,1985,-3.4
47080,Kirov,Russia,1985,1.0777499999999993
47081,Komi,Russia,1985,-3.436166666666667
47082,Komi Permyak,Russia,1985,0.16658333333333353
47083,Koryak,Russia,1985,-5.989583333333335
47084,Kostroma,Russia,1985,1.5125833333333336
47085,Krasnodar,Russia,1985,9.757333333333333
47086,Krasnoyarsk,Russia,1985,-4.388916666666667
47087,Kurgan,Russia,1985,1.3854166666666672
47088,Kursk,Russia,1985,4.631583333333334
47089,Leningrad,Russia,1985,1.9595000000000002
47090,Liaoning,China,1985,7.147333333333333
47091,Lipetsk,Russia,1985,4.3465
47092,Louisiana,United States,1985,19.39225
47093,Madhya Pradesh,India,1985,25.865916666666667
47094,Maga Buryatdan,Russia,1985,-10.228916666666667
47095,Maharashtra,India,1985,26.42091666666667
47096,Maine,United States,1985,4.56125
47097,Manipur,India,1985,21.61425
47098,Manitoba,Canada,1985,-2.9454166666666666
47099,Mariy El,Russia,1985,2.4269166666666666
47100,Maryland,United States,1985,13.00625
47101,Massachusetts,United States,1985,8.179916666666669
47102,Mato Grosso,Brazil,1985,25.995583333333332
47103,Mato Grosso Do Sul,Brazil,1985,24.253583333333335
47104,Meghalaya,India,1985,23.99083333333333
47105,Michigan,United States,1985,6.784
47106,Minas Gerais,Brazil,1985,22.138666666666666
47107,Minnesota,United States,1985,4.12975
47108,Mississippi,United States,1985,17.77275
47109,Missouri,United States,1985,11.952583333333335
47110,Mizoram,India,1985,23.789416666666668
47111,Montana,United States,1985,4.166916666666667
47112,Mordovia,Russia,1985,3.5682499999999995
47113,Moscow City,Russia,1985,3.3027499999999996
47114,Moskva,Russia,1985,3.2946666666666666
47115,Murmansk,Russia,1985,-2.7207500000000007
47116,Nagaland,India,1985,21.810000000000002
47117,Nebraska,United States,1985,8.408000000000001
47118,Nei Mongol,China,1985,3.1337500000000005
47119,Nenets,Russia,1985,-6.057666666666667
47120,Nevada,United States,1985,9.310083333333333
47121,New Brunswick,Canada,1985,3.7222500000000003
47122,New Hampshire,United States,1985,6.056
47123,New Jersey,United States,1985,11.467
47124,New Mexico,United States,1985,11.959249999999999
47125,New South Wales,Australia,1985,17.345166666666668
47126,New York,United States,1985,7.743666666666667
47127,Newfoundland And Labrador,Canada,1985,-1.6526666666666667
47128,Ningxia Hui,China,1985,7.611666666666667
47129,Nizhegorod,Russia,1985,2.9640833333333334
47130,North Carolina,United States,1985,15.464333333333334
47131,North Dakota,United States,1985,3.6847499999999997
47132,North Ossetia,Russia,1985,6.865083333333334
47133,Northern Territory,Australia,1985,25.22083333333333
47134,Northwest Territories,Canada,1985,-9.359666666666667
47135,Nova Scotia,Canada,1985,5.447
47136,Novgorod,Russia,1985,2.5120833333333334
47137,Novosibirsk,Russia,1985,-0.10391666666666637
47138,Nunavut,Canada,1985,-12.886416666666667
47139,Ohio,United States,1985,10.674666666666667
47140,Oklahoma,United States,1985,15.232083333333334
47141,Omsk,Russia,1985,0.013416666666666336
47142,Ontario,Canada,1985,-0.13158333333333339
47143,Oregon,United States,1985,7.13625
47144,Orel,Russia,1985,4.094166666666667
47145,Orenburg,Russia,1985,3.5695833333333336
47146,Orissa,India,1985,26.507583333333333
47147,Pennsylvania,United States,1985,9.761750000000001
47148,Penza,Russia,1985,3.90225
47149,Perm',Russia,1985,-0.06291666666666658
47150,Pernambuco,Brazil,1985,25.205250000000003
47151,Primor'Ye,Russia,1985,1.9715833333333332
47152,Prince Edward Island,Canada,1985,4.6925
47153,Pskov,Russia,1985,3.3765
47154,Puducherry,India,1985,27.704416666666663
47155,Punjab,India,1985,24.151083333333332
47156,Qinghai,China,1985,-1.8390833333333332
47157,Queensland,Australia,1985,23.253500000000003
47158,Rajasthan,India,1985,26.416
47159,Rhode Island,United States,1985,9.65
47160,Rio De Janeiro,Brazil,1985,22.233166666666666
47161,Rio Grande Do Norte,Brazil,1985,26.86191666666667
47162,Rio Grande Do Sul,Brazil,1985,19.749333333333336
47163,Roraima,Brazil,1985,25.925250000000002
47164,Rostov,Russia,1985,7.748333333333334
47165,Ryazan',Russia,1985,3.7387499999999996
47166,Sakha,Russia,1985,-12.372083333333336
47167,Sakhalin,Russia,1985,-0.1936666666666668
47168,Samara,Russia,1985,3.865083333333334
47169,Santa Catarina,Brazil,1985,19.248166666666666
47170,Saratov,Russia,1985,4.959083333333334
47171,Saskatchewan,Canada,1985,-0.9285833333333332
47172,Sergipe,Brazil,1985,25.594083333333334
47173,Shaanxi,China,1985,10.49875
47174,Shandong,China,1985,12.593833333333334
47175,Shanghai,China,1985,15.935666666666668
47176,Shanxi,China,1985,8.639000000000001
47177,Sichuan,China,1985,8.028083333333333
47178,Sikkim,India,1985,3.814
47179,Smolensk,Russia,1985,3.4189166666666666
47180,South Australia,Australia,1985,19.339083333333335
47181,South Carolina,United States,1985,17.679583333333333
47182,South Dakota,United States,1985,6.392
47183,Stavropol',Russia,1985,8.979666666666668
47184,Sverdlovsk,Russia,1985,-0.00816666666666673
47185,Tambov,Russia,1985,4.351500000000001
47186,Tamil Nadu,India,1985,27.093833333333333
47187,Tasmania,Australia,1985,11.314333333333332
47188,Tatarstan,Russia,1985,2.838416666666667
47189,Taymyr,Russia,1985,-12.72525
47190,Tennessee,United States,1985,14.296333333333335
47191,Texas,United States,1985,18.174583333333334
47192,Tianjin,China,1985,10.98325
47193,Tocantins,Brazil,1985,25.733500000000003
47194,Tomsk,Russia,1985,-1.7402499999999999
47195,Tripura,India,1985,25.31725
47196,Tula,Russia,1985,3.6522500000000004
47197,Tuva,Russia,1985,-6.861833333333333
47198,Tver',Russia,1985,2.6322500000000004
47199,Tyumen',Russia,1985,-0.042000000000000405
47200,Udmurt,Russia,1985,1.596
47201,Ul'Yanovsk,Russia,1985,3.567916666666667
47202,Ust Orda Buryat,Russia,1985,-3.463833333333333
47203,Utah,United States,1985,8.152083333333334
47204,Uttar Pradesh,India,1985,25.33375
47205,Uttaranchal,India,1985,15.448333333333332
47206,Vermont,United States,1985,5.830166666666667
47207,Victoria,Australia,1985,14.329416666666667
47208,Virginia,United States,1985,13.519583333333332
47209,Vladimir,Russia,1985,3.3080833333333337
47210,Volgograd,Russia,1985,6.4639999999999995
47211,Vologda,Russia,1985,0.7143333333333336
47212,Voronezh,Russia,1985,5.46925
47213,Washington,United States,1985,6.574916666666667
47214,West Bengal,India,1985,25.528499999999998
47215,West Virginia,United States,1985,11.496250000000002
47216,Western Australia,Australia,1985,23.11975
47217,Wisconsin,United States,1985,5.857
47218,Wyoming,United States,1985,4.2645
47219,Xinjiang Uygur,China,1985,5.498666666666668
47220,Xizang,China,1985,-2.1326666666666667
47221,Yamal Nenets,Russia,1985,-7.78275
47222,Yaroslavl',Russia,1985,2.019833333333333
47223,Yevrey,Russia,1985,0.35416666666666724
47224,Yukon,Canada,1985,-6.748
47225,Yunnan,China,1985,15.716416666666667
47226,Zhejiang,China,1985,16.521583333333336
47227,Acre,Brazil,1986,26.236416666666667
47228,Adygey,Russia,1986,10.544166666666666
47229,Aga Buryat,Russia,1986,-1.1753333333333333
47230,Alabama,United States,1986,18.133666666666667
47231,Alagoas,Brazil,1986,24.866083333333336
47232,Alaska,United States,1986,-4.136666666666667
47233,Alberta,Canada,1986,1.355583333333333
47234,Altay,Russia,1986,1.3605833333333333
47235,Amazonas,Brazil,1986,26.39
47236,Amur,Russia,1986,-4.16725
47237,Andaman And Nicobar,India,1986,27.650166666666667
47238,Andhra Pradesh,India,1986,27.80633333333333
47239,Anhui,China,1986,15.417666666666667
47240,Arizona,United States,1986,15.975999999999999
47241,Arkansas,United States,1986,16.659583333333334
47242,Arkhangel'Sk,Russia,1986,-2.1029166666666668
47243,Arunachal Pradesh,India,1986,14.033999999999999
47244,Assam,India,1986,22.153833333333335
47245,Astrakhan',Russia,1986,9.601
47246,Australian Capital Territory,Australia,1986,11.516666666666666
47247,Bahia,Brazil,1986,24.34091666666667
47248,Bashkortostan,Russia,1986,1.5924999999999996
47249,Beijing,China,1986,9.206916666666666
47250,Belgorod,Russia,1986,6.67625
47251,Bihar,India,1986,24.714250000000003
47252,British Columbia,Canada,1986,1.1248333333333338
47253,Bryansk,Russia,1986,5.763083333333333
47254,Buryat,Russia,1986,-5.07875
47255,California,United States,1986,15.046083333333334
47256,Chandigarh,India,1986,13.451416666666667
47257,Chechnya,Russia,1986,9.116999999999999
47258,Chelyabinsk,Russia,1986,1.4490833333333335
47259,Chhattisgarh,India,1986,26.018
47260,Chita,Russia,1986,-4.764000000000002
47261,Chongqing,China,1986,15.694416666666667
47262,Chukot,Russia,1986,-10.687333333333333
47263,Chuvash,Russia,1986,3.3309999999999995
47264,City Of St. Petersburg,Russia,1986,4.05375
47265,Colorado,United States,1986,7.921166666666667
47266,Connecticut,United States,1986,9.614083333333333
47267,Dadra And Nagar Haveli,India,1986,25.46741666666667
47268,Dagestan,Russia,1986,10.617333333333333
47269,Daman And Diu,India,1986,26.686083333333332
47270,Delaware,United States,1986,12.662999999999998
47271,Delhi,India,1986,25.309083333333334
47272,District Of Columbia,United States,1986,12.653583333333332
47273,Distrito Federal,Brazil,1986,22.20991666666667
47274,Evenk,Russia,1986,-9.083250000000001
47275,Florida,United States,1986,22.43541666666667
47276,Fujian,China,1986,18.780666666666665
47277,Gansu,China,1986,5.475333333333334
47278,Georgia (State),United States,1986,18.745500000000003
47279,Goa,India,1986,26.48091666666667
47280,Gorno Altay,Russia,1986,-3.9926666666666666
47281,Guangdong,China,1986,21.416083333333333
47282,Guangxi,China,1986,20.415166666666668
47283,Guizhou,China,1986,15.398333333333333
47284,Gujarat,India,1986,26.702916666666667
47285,Hainan,China,1986,24.642
47286,Haryana,India,1986,24.350333333333335
47287,Hawaii,United States,1986,23.46741666666667
47288,Hebei,China,1986,9.277333333333333
47289,Heilongjiang,China,1986,1.566916666666667
47290,Henan,China,1986,14.143416666666667
47291,Himachal Pradesh,India,1986,9.183416666666668
47292,Hubei,China,1986,15.715833333333334
47293,Hunan,China,1986,16.901333333333334
47294,Idaho,United States,1986,6.290666666666667
47295,Illinois,United States,1986,11.845666666666666
47296,Indiana,United States,1986,11.84066666666667
47297,Ingush,Russia,1986,8.240166666666667
47298,Iowa,United States,1986,9.715666666666666
47299,Irkutsk,Russia,1986,-4.1368333333333345
47300,Ivanovo,Russia,1986,3.4240833333333334
47301,Jammu And Kashmir,India,1986,3.323583333333333
47302,Jharkhand,India,1986,25.25
47303,Jiangsu,China,1986,14.780166666666666
47304,Jiangxi,China,1986,17.732916666666668
47305,Jilin,China,1986,4.2123333333333335
47306,Kabardin Balkar,Russia,1986,8.077416666666666
47307,Kaliningrad,Russia,1986,6.553166666666667
47308,Kalmyk,Russia,1986,10.051916666666667
47309,Kaluga,Russia,1986,4.653666666666667
47310,Kamchatka,Russia,1986,-0.8364166666666671
47311,Kansas,United States,1986,13.671666666666667
47312,Karachay Cherkess,Russia,1986,8.976999999999999
47313,Karelia,Russia,1986,1.050083333333333
47314,Karnataka,India,1986,26.384249999999998
47315,Kemerovo,Russia,1986,-0.05250000000000051
47316,Kentucky,United States,1986,14.0135
47317,Kerala,India,1986,26.916833333333333
47318,Khabarovsk,Russia,1986,-5.554083333333334
47319,Khakass,Russia,1986,-2.0165
47320,Khanty Mansiy,Russia,1986,-2.9468333333333336
47321,Kirov,Russia,1986,1.1298333333333332
47322,Komi,Russia,1986,-2.7905833333333327
47323,Komi Permyak,Russia,1986,0.021749999999999936
47324,Koryak,Russia,1986,-4.688833333333333
47325,Kostroma,Russia,1986,2.1195833333333334
47326,Krasnodar,Russia,1986,10.836083333333335
47327,Krasnoyarsk,Russia,1986,-3.0206666666666657
47328,Kurgan,Russia,1986,1.346416666666667
47329,Kursk,Russia,1986,5.948583333333333
47330,Leningrad,Russia,1986,3.356833333333334
47331,Liaoning,China,1986,7.5395
47332,Lipetsk,Russia,1986,5.294333333333333
47333,Louisiana,United States,1986,19.925416666666667
47334,Madhya Pradesh,India,1986,25.665916666666664
47335,Maga Buryatdan,Russia,1986,-10.146666666666667
47336,Maharashtra,India,1986,26.55741666666667
47337,Maine,United States,1986,4.628583333333333
47338,Manipur,India,1986,21.55225
47339,Manitoba,Canada,1986,-2.0515833333333338
47340,Mariy El,Russia,1986,2.5530000000000004
47341,Maryland,United States,1986,12.8895
47342,Massachusetts,United States,1986,8.134916666666667
47343,Mato Grosso,Brazil,1986,26.04875
47344,Mato Grosso Do Sul,Brazil,1986,24.249166666666667
47345,Meghalaya,India,1986,23.814000000000004
47346,Michigan,United States,1986,7.329250000000001
47347,Minas Gerais,Brazil,1986,22.466916666666666
47348,Minnesota,United States,1986,5.655
47349,Mississippi,United States,1986,18.519166666666667
47350,Missouri,United States,1986,13.537666666666667
47351,Mizoram,India,1986,23.825333333333333
47352,Montana,United States,1986,6.272749999999999
47353,Mordovia,Russia,1986,4.002416666666667
47354,Moscow City,Russia,1986,4.194416666666666
47355,Moskva,Russia,1986,4.168583333333333
47356,Murmansk,Russia,1986,-1.0890833333333332
47357,Nagaland,India,1986,21.724166666666665
47358,Nebraska,United States,1986,10.317833333333335
47359,Nei Mongol,China,1986,3.5722500000000004
47360,Nenets,Russia,1986,-4.987083333333334
47361,Nevada,United States,1986,10.856583333333333
47362,New Brunswick,Canada,1986,3.5560833333333335
47363,New Hampshire,United States,1986,6.1868333333333325
47364,New Jersey,United States,1986,11.320500000000001
47365,New Mexico,United States,1986,12.352166666666667
47366,New South Wales,Australia,1986,17.28475
47367,New York,United States,1986,7.908416666666667
47368,Newfoundland And Labrador,Canada,1986,-2.0349166666666663
47369,Ningxia Hui,China,1986,7.709666666666667
47370,Nizhegorod,Russia,1986,3.3620833333333344
47371,North Carolina,United States,1986,15.789916666666668
47372,North Dakota,United States,1986,5.56175
47373,North Ossetia,Russia,1986,7.369083333333333
47374,Northern Territory,Australia,1986,25.854916666666668
47375,Northwest Territories,Canada,1986,-9.246
47376,Nova Scotia,Canada,1986,5.602833333333333
47377,Novgorod,Russia,1986,3.768666666666667
47378,Novosibirsk,Russia,1986,0.23841666666666642
47379,Nunavut,Canada,1986,-14.473999999999998
47380,Ohio,United States,1986,11.304833333333333
47381,Oklahoma,United States,1986,16.341833333333334
47382,Omsk,Russia,1986,0.05075000000000044
47383,Ontario,Canada,1986,0.719666666666667
47384,Oregon,United States,1986,9.047666666666666
47385,Orel,Russia,1986,5.301916666666667
47386,Orenburg,Russia,1986,3.2655833333333333
47387,Orissa,India,1986,26.350333333333335
47388,Pennsylvania,United States,1986,9.9255
47389,Penza,Russia,1986,4.37425
47390,Perm',Russia,1986,-0.3198333333333334
47391,Pernambuco,Brazil,1986,25.407833333333333
47392,Primor'Ye,Russia,1986,1.8717499999999996
47393,Prince Edward Island,Canada,1986,4.7450833333333335
47394,Pskov,Russia,1986,4.657583333333332
47395,Puducherry,India,1986,27.863416666666666
47396,Punjab,India,1986,23.331166666666665
47397,Qinghai,China,1986,-1.9466666666666665
47398,Queensland,Australia,1986,23.74591666666667
47399,Rajasthan,India,1986,25.973083333333335
47400,Rhode Island,United States,1986,9.5495
47401,Rio De Janeiro,Brazil,1986,22.86266666666667
47402,Rio Grande Do Norte,Brazil,1986,26.828916666666668
47403,Rio Grande Do Sul,Brazil,1986,19.78775
47404,Roraima,Brazil,1986,26.140333333333334
47405,Rostov,Russia,1986,8.886416666666667
47406,Ryazan',Russia,1986,4.490916666666667
47407,Sakha,Russia,1986,-12.204416666666667
47408,Sakhalin,Russia,1986,-0.09674999999999982
47409,Samara,Russia,1986,3.5219166666666664
47410,Santa Catarina,Brazil,1986,19.40266666666667
47411,Saratov,Russia,1986,5.246833333333334
47412,Saskatchewan,Canada,1986,0.8394166666666664
47413,Sergipe,Brazil,1986,25.65375
47414,Shaanxi,China,1986,10.655333333333333
47415,Shandong,China,1986,12.974666666666666
47416,Shanghai,China,1986,15.791416666666668
47417,Shanxi,China,1986,8.855500000000001
47418,Sichuan,China,1986,8.036916666666666
47419,Sikkim,India,1986,3.1923333333333326
47420,Smolensk,Russia,1986,4.5968333333333335
47421,South Australia,Australia,1986,19.287166666666668
47422,South Carolina,United States,1986,18.223333333333333
47423,South Dakota,United States,1986,8.033
47424,Stavropol',Russia,1986,9.846083333333334
47425,Sverdlovsk,Russia,1986,-0.1876666666666663
47426,Tambov,Russia,1986,5.1535
47427,Tamil Nadu,India,1986,27.256583333333335
47428,Tasmania,Australia,1986,10.885833333333332
47429,Tatarstan,Russia,1986,2.5151666666666657
47430,Taymyr,Russia,1986,-13.312916666666668
47431,Tennessee,United States,1986,15.180416666666668
47432,Texas,United States,1986,18.787833333333335
47433,Tianjin,China,1986,11.564
47434,Tocantins,Brazil,1986,26.132333333333335
47435,Tomsk,Russia,1986,-0.9524999999999993
47436,Tripura,India,1986,25.30858333333333
47437,Tula,Russia,1986,4.635416666666667
47438,Tuva,Russia,1986,-6.202000000000001
47439,Tver',Russia,1986,3.7288333333333337
47440,Tyumen',Russia,1986,-0.16799999999999984
47441,Udmurt,Russia,1986,1.2554999999999998
47442,Ul'Yanovsk,Russia,1986,3.5252499999999998
47443,Ust Orda Buryat,Russia,1986,-1.9640833333333332
47444,Utah,United States,1986,9.394499999999999
47445,Uttar Pradesh,India,1986,24.831666666666667
47446,Uttaranchal,India,1986,14.789666666666667
47447,Vermont,United States,1986,6.018083333333333
47448,Victoria,Australia,1986,13.840916666666667
47449,Virginia,United States,1986,13.634083333333335
47450,Vladimir,Russia,1986,3.9989166666666662
47451,Volgograd,Russia,1986,7.321083333333334
47452,Vologda,Russia,1986,1.7235833333333332
47453,Voronezh,Russia,1986,6.508500000000001
47454,Washington,United States,1986,8.401333333333334
47455,West Bengal,India,1986,25.289083333333334
47456,West Virginia,United States,1986,11.836333333333334
47457,Western Australia,Australia,1986,22.696416666666668
47458,Wisconsin,United States,1986,6.8691666666666675
47459,Wyoming,United States,1986,6.026416666666666
47460,Xinjiang Uygur,China,1986,5.6418333333333335
47461,Xizang,China,1986,-2.5798333333333336
47462,Yamal Nenets,Russia,1986,-6.930666666666667
47463,Yaroslavl',Russia,1986,2.9765833333333327
47464,Yevrey,Russia,1986,0.6879166666666681
47465,Yukon,Canada,1986,-6.643250000000001
47466,Yunnan,China,1986,15.850583333333333
47467,Zhejiang,China,1986,16.473666666666666
47468,Acre,Brazil,1987,26.541916666666665
47469,Adygey,Russia,1987,9.320083333333335
47470,Aga Buryat,Russia,1987,-2.3705833333333333
47471,Alabama,United States,1987,17.487
47472,Alagoas,Brazil,1987,25.541833333333333
47473,Alaska,United States,1987,-3.6734166666666668
47474,Alberta,Canada,1987,2.9616666666666664
47475,Altay,Russia,1987,1.503916666666667
47476,Amazonas,Brazil,1987,27.004583333333333
47477,Amur,Russia,1987,-6.098416666666668
47478,Andaman And Nicobar,India,1987,28.199250000000003
47479,Andhra Pradesh,India,1987,27.77716666666667
47480,Anhui,China,1987,15.637333333333332
47481,Arizona,United States,1987,15.303583333333334
47482,Arkansas,United States,1987,16.401500000000002
47483,Arkhangel'Sk,Russia,1987,-3.1259166666666665
47484,Arunachal Pradesh,India,1987,14.341333333333333
47485,Assam,India,1987,22.486500000000003
47486,Astrakhan',Russia,1987,7.847499999999999
47487,Australian Capital Territory,Australia,1987,11.801416666666666
47488,Bahia,Brazil,1987,25.115583333333333
47489,Bashkortostan,Russia,1987,1.5506666666666664
47490,Beijing,China,1987,9.64
47491,Belgorod,Russia,1987,4.214333333333333
47492,Bihar,India,1987,25.17475
47493,British Columbia,Canada,1987,2.1390833333333332
47494,Bryansk,Russia,1987,3.6970833333333335
47495,Buryat,Russia,1987,-6.28125
47496,California,United States,1987,14.739833333333335
47497,Chandigarh,India,1987,14.41275
47498,Chechnya,Russia,1987,8.372583333333333
47499,Chelyabinsk,Russia,1987,1.5408333333333335
47500,Chhattisgarh,India,1987,26.165499999999998
47501,Chita,Russia,1987,-6.249833333333332
47502,Chongqing,China,1987,16.235083333333332
47503,Chukot,Russia,1987,-12.131166666666667
47504,Chuvash,Russia,1987,2.32725
47505,City Of St. Petersburg,Russia,1987,2.2556666666666665
47506,Colorado,United States,1987,7.328416666666667
47507,Connecticut,United States,1987,9.677166666666666
47508,Dadra And Nagar Haveli,India,1987,26.15041666666667
47509,Dagestan,Russia,1987,9.890583333333334
47510,Daman And Diu,India,1987,27.54041666666667
47511,Delaware,United States,1987,12.555416666666666
47512,Delhi,India,1987,26.539
47513,District Of Columbia,United States,1987,12.775083333333335
47514,Distrito Federal,Brazil,1987,22.730999999999998
47515,Evenk,Russia,1987,-11.781583333333332
47516,Florida,United States,1987,21.680000000000003
47517,Fujian,China,1987,19.231916666666667
47518,Gansu,China,1987,6.353333333333334
47519,Georgia (State),United States,1987,17.787583333333334
47520,Goa,India,1987,26.643083333333333
47521,Gorno Altay,Russia,1987,-3.9090000000000003
47522,Guangdong,China,1987,21.990750000000002
47523,Guangxi,China,1987,21.069083333333335
47524,Guizhou,China,1987,16.136333333333333
47525,Gujarat,India,1987,27.66208333333333
47526,Hainan,China,1987,25.459166666666665
47527,Haryana,India,1987,25.554833333333335
47528,Hawaii,United States,1987,22.992500000000003
47529,Hebei,China,1987,9.781166666666666
47530,Heilongjiang,China,1987,0.6250000000000003
47531,Henan,China,1987,14.329333333333333
47532,Himachal Pradesh,India,1987,10.026
47533,Hubei,China,1987,15.848833333333333
47534,Hunan,China,1987,17.164583333333336
47535,Idaho,United States,1987,6.468333333333334
47536,Illinois,United States,1987,12.556833333333335
47537,Indiana,United States,1987,12.320666666666666
47538,Ingush,Russia,1987,7.565666666666666
47539,Iowa,United States,1987,11.126083333333334
47540,Irkutsk,Russia,1987,-6.19075
47541,Ivanovo,Russia,1987,2.0533333333333332
47542,Jammu And Kashmir,India,1987,3.8700833333333335
47543,Jharkhand,India,1987,25.665000000000003
47544,Jiangsu,China,1987,15.0695
47545,Jiangxi,China,1987,18.02958333333333
47546,Jilin,China,1987,4.182333333333333
47547,Kabardin Balkar,Russia,1987,7.28125
47548,Kaliningrad,Russia,1987,5.251416666666666
47549,Kalmyk,Russia,1987,8.30775
47550,Kaluga,Russia,1987,2.749166666666666
47551,Kamchatka,Russia,1987,-2.5182499999999997
47552,Kansas,United States,1987,13.293333333333335
47553,Karachay Cherkess,Russia,1987,7.987916666666667
47554,Karelia,Russia,1987,-0.41591666666666655
47555,Karnataka,India,1987,26.46475
47556,Kemerovo,Russia,1987,-0.44175000000000003
47557,Kentucky,United States,1987,14.008000000000001
47558,Kerala,India,1987,27.319833333333335
47559,Khabarovsk,Russia,1987,-7.1370000000000005
47560,Khakass,Russia,1987,-2.17225
47561,Khanty Mansiy,Russia,1987,-3.032833333333334
47562,Kirov,Russia,1987,0.8332499999999996
47563,Komi,Russia,1987,-2.986916666666667
47564,Komi Permyak,Russia,1987,0.2681666666666664
47565,Koryak,Russia,1987,-6.539666666666666
47566,Kostroma,Russia,1987,1.0849999999999997
47567,Krasnodar,Russia,1987,9.373
47568,Krasnoyarsk,Russia,1987,-4.781583333333333
47569,Kurgan,Russia,1987,1.6479166666666678
47570,Kursk,Russia,1987,3.6346666666666674
