Country,Year,Yearly Average Temperature
Nicaragua,1982,26.38775
Niger,1982,27.58866666666667
Nigeria,1982,26.86966666666667
Niue,1982,25.160666666666668
North America,1982,1.7855833333333333
North Korea,1982,7.59625
Northern Mariana Islands,1982,27.05725
Norway,1982,0.49774999999999997
Oceania,1982,21.722333333333335
Oman,1982,26.7765
Pakistan,1982,20.509416666666667
Palau,1982,27.541416666666667
Palestina,1982,23.030333333333335
Palmyra Atoll,1982,27.626166666666666
Panama,1982,26.779083333333332
Papua New Guinea,1982,24.517583333333334
Paraguay,1982,23.81025
Peru,1982,20.270583333333335
Philippines,1982,26.751583333333333
Poland,1982,8.4135
Portugal,1982,15.071916666666667
Puerto Rico,1982,25.749666666666666
Qatar,1982,26.271
Reunion,1982,23.472583333333333
Romania,1982,9.054416666666667
Russia,1982,-5.097583333333334
Rwanda,1982,19.547083333333333
Saint Barthélemy,1982,26.831166666666665
Saint Kitts And Nevis,1982,26.0735
Saint Lucia,1982,26.971500000000002
Saint Martin,1982,26.831166666666665
Saint Pierre And Miquelon,1982,4.084333333333333
Saint Vincent And The Grenadines,1982,27.094083333333334
Samoa,1982,26.64108333333333
San Marino,1982,14.498916666666668
Sao Tome And Principe,1982,25.719250000000002
Saudi Arabia,1982,25.007166666666667
Senegal,1982,27.966416666666664
Serbia,1982,10.314
Seychelles,1982,27.194666666666667
Sierra Leone,1982,26.254416666666668
Singapore,1982,26.8365
Sint Maarten,1982,26.831166666666665
Slovakia,1982,8.214833333333333
Slovenia,1982,10.291583333333334
Solomon Islands,1982,26.740250000000003
Somalia,1982,27.103083333333334
South Africa,1982,17.752083333333335
South America,1982,22.319666666666667
South Georgia And The South Sandwich Isla,1982,1.9765
South Korea,1982,12.469833333333334
Spain,1982,14.205
Sri Lanka,1982,27.40675
Sudan,1982,27.114
Suriname,1982,26.54716666666667
Svalbard And Jan Mayen,1982,-8.11975
Swaziland,1982,19.327916666666667
Sweden,1982,3.022
Switzerland,1982,7.798583333333334
Syria,1982,17.483083333333333
Taiwan,1982,22.19225
Tajikistan,1982,4.131083333333334
Tanzania,1982,22.56358333333333
Thailand,1982,26.187
Timor Leste,1982,25.71166666666667
Togo,1982,26.987166666666667
Tonga,1982,23.289833333333334
Trinidad And Tobago,1982,26.468999999999998
Tunisia,1982,20.507333333333335
Turkey,1982,11.498583333333334
Turkmenistan,1982,14.534833333333333
Turks And Caicas Islands,1982,27.37291666666667
Uganda,1982,23.306250000000002
Ukraine,1982,8.1415
United Arab Emirates,1982,27.327416666666668
United Kingdom,1982,9.014583333333333
United Kingdom (Europe),1982,9.1575
United States,1982,8.5395
Uruguay,1982,18.016416666666668
Uzbekistan,1982,12.379
Venezuela,1982,25.38716666666667
Vietnam,1982,24.000666666666664
Virgin Islands,1982,26.553833333333333
Western Sahara,1982,22.36791666666667
Yemen,1982,26.08275
Zambia,1982,21.59958333333333
Zimbabwe,1982,21.574916666666667
Åland,1982,5.781916666666667
Afghanistan,1983,14.614833333333335
Africa,1983,24.57941666666667
Albania,1983,12.510916666666667
Algeria,1983,23.683000000000003
American Samoa,1983,26.92866666666667
Andorra,1983,11.991750000000001
Angola,1983,22.367250000000002
Anguilla,1983,27.263666666666666
Antigua And Barbuda,1983,27.079250000000002
Argentina,1983,14.954333333333333
Armenia,1983,9.000583333333333
Aruba,1983,28.687
Asia,1983,8.215166666666667
Australia,1983,22.261083333333332
Austria,1983,7.187083333333334
Azerbaijan,1983,11.855333333333334
Bahamas,1983,25.527583333333336
Bahrain,1983,25.591166666666666
Baker Island,1983,26.114166666666666
Bangladesh,1983,25.069833333333335
Barbados,1983,26.983333333333334
Belarus,1983,7.448499999999999
Belgium,1983,10.294500000000001
Belize,1983,25.871166666666667
Benin,1983,27.72975
Bhutan,1983,11.73975
Bolivia,1983,21.57166666666667
"Bonaire, Saint Eustatius And Saba",1983,27.88491666666667
Bosnia And Herzegovina,1983,10.84375
Botswana,1983,22.964416666666665
Brazil,1983,25.35075
British Virgin Islands,1983,26.958166666666667
Bulgaria,1983,10.8185
Burkina Faso,1983,28.715083333333336
Burma,1983,23.975583333333333
Burundi,1983,20.84575
Cambodia,1983,27.194583333333338
Cameroon,1983,24.676333333333332
Canada,1983,-4.75175
Cape Verde,1983,24.748
Cayman Islands,1983,27.258166666666668
Central African Republic,1983,25.590166666666665
Chad,1983,27.139499999999998
Chile,1983,10.310166666666666
China,1983,6.925083333333334
Christmas Island,1983,26.423083333333334
Colombia,1983,25.63475
Comoros,1983,26.17441666666667
Congo,1983,24.88191666666667
Congo (Democratic Republic Of The),1983,24.370166666666666
Costa Rica,1983,26.509333333333334
Croatia,1983,11.934833333333335
Cuba,1983,25.866333333333333
Curaçao,1983,28.08366666666667
Cyprus,1983,18.424333333333333
Czech Republic,1983,8.76375
Côte D'Ivoire,1983,26.601249999999997
Denmark,1983,-19.85775
Denmark (Europe),1983,8.762333333333332
Djibouti,1983,29.176583333333337
Dominica,1983,26.696749999999998
Dominican Republic,1983,26.25616666666667
Ecuador,1983,22.94666666666667
Egypt,1983,22.09358333333333
El Salvador,1983,25.797083333333333
Equatorial Guinea,1983,25.19333333333334
Eritrea,1983,26.77625
Estonia,1983,6.143833333333333
Ethiopia,1983,23.493333333333336
Europe,1983,8.64575
Falkland Islands (Islas Malvinas),1983,6.921083333333333
Faroe Islands,1983,6.572
Federated States Of Micronesia,1983,27.514083333333332
Fiji,1983,25.270416666666666
Finland,1983,2.0014166666666666
France,1983,13.487833333333334
France (Europe),1983,11.130833333333333
French Guiana,1983,26.326916666666666
French Polynesia,1983,26.434083333333334
French Southern And Antarctic Lands,1983,4.813083333333333
Gabon,1983,24.613083333333336
Gambia,1983,28.63933333333333
Gaza Strip,1983,18.79625
Georgia,1983,8.613083333333334
Germany,1983,9.185666666666668
Ghana,1983,27.317666666666668
Greece,1983,14.610333333333335
Greenland,1983,-20.446833333333334
Grenada,1983,27.34
Guadeloupe,1983,26.957083333333333
Guam,1983,27.5605
Guatemala,1983,23.889
Guernsey,1983,11.568666666666667
Guinea,1983,26.18858333333333
Guinea Bissau,1983,27.7
Guyana,1983,26.653750000000002
Haiti,1983,27.052083333333332
Heard Island And Mcdonald Islands,1983,2.3915
Honduras,1983,25.624666666666666
Hong Kong,1983,22.857083333333335
Hungary,1983,10.6155
Iceland,1983,0.8177499999999999
India,1983,23.938000000000002
Indonesia,1983,26.238333333333333
Iran,1983,17.95991666666667
Iraq,1983,21.534833333333335
Ireland,1983,10.079500000000001
Isle Of Man,1983,9.961583333333333
Israel,1983,19.200583333333334
Italy,1983,13.188333333333333
Jamaica,1983,26.84641666666667
Japan,1983,12.121916666666666
Jersey,1983,11.568666666666667
Jordan,1983,18.918
Kazakhstan,1983,7.660083333333334
Kenya,1983,24.776
Kingman Reef,1983,27.476
Kiribati,1983,27.2045
Kuwait,1983,24.795833333333334
Kyrgyzstan,1983,4.4415000000000004
Laos,1983,23.858416666666667
Latvia,1983,6.788833333333334
Lebanon,1983,17.316083333333335
Lesotho,1983,14.842166666666666
Liberia,1983,25.91116666666667
Libya,1983,22.202166666666667
Liechtenstein,1983,5.604499999999999
Lithuania,1983,7.490416666666667
Luxembourg,1983,9.990166666666667
Macau,1983,22.55858333333333
Macedonia,1983,10.266250000000001
Madagascar,1983,23.262333333333334
Malawi,1983,22.45958333333333
Malaysia,1983,26.534000000000002
Mali,1983,29.276666666666667
Malta,1983,18.586583333333333
Martinique,1983,26.696749999999998
Mauritania,1983,28.839416666666665
Mauritius,1983,23.709500000000002
Mayotte,1983,26.705166666666667
Mexico,1983,20.675416666666667
Moldova,1983,10.054833333333333
Monaco,1983,9.60375
Mongolia,1983,-0.12758333333333324
Montenegro,1983,10.242083333333333
Montserrat,1983,27.020666666666667
Morocco,1983,18.555083333333332
Mozambique,1983,24.563833333333335
Namibia,1983,21.213083333333334
Nepal,1983,14.480916666666666
Netherlands,1983,10.357416666666667
Netherlands (Europe),1983,9.965666666666667
New Caledonia,1983,23.23625
New Zealand,1983,10.295
Nicaragua,1983,26.845916666666668
Niger,1983,27.539333333333335
Nigeria,1983,27.02775
Niue,1983,25.47758333333333
North America,1983,2.2319999999999998
North Korea,1983,7.3875833333333345
Northern Mariana Islands,1983,27.5605
Norway,1983,0.6679999999999996
Oceania,1983,22.06441666666667
Oman,1983,26.59466666666667
Pakistan,1983,20.57283333333333
Palau,1983,27.70866666666667
Palestina,1983,23.216583333333332
Palmyra Atoll,1983,27.49566666666667
Panama,1983,27.250666666666664
Papua New Guinea,1983,24.970166666666668
Paraguay,1983,23.19966666666667
Peru,1983,21.088916666666666
Philippines,1983,27.103416666666664
Poland,1983,8.914083333333332
Portugal,1983,15.07
Puerto Rico,1983,26.194083333333335
Qatar,1983,26.404
Reunion,1983,23.58583333333333
Romania,1983,9.514416666666667
Russia,1983,-3.9518333333333344
Rwanda,1983,19.968833333333333
Saint Barthélemy,1983,27.263666666666666
Saint Kitts And Nevis,1983,26.48966666666667
Saint Lucia,1983,27.187166666666666
Saint Martin,1983,27.263666666666666
Saint Pierre And Miquelon,1983,5.609249999999999
Saint Vincent And The Grenadines,1983,27.35766666666667
Samoa,1983,26.656499999999998
San Marino,1983,14.315916666666666
Sao Tome And Principe,1983,25.917833333333334
Saudi Arabia,1983,25.149333333333335
Senegal,1983,29.0545
Serbia,1983,10.431083333333333
Seychelles,1983,27.32166666666667
Sierra Leone,1983,26.65341666666667
Singapore,1983,27.304916666666667
Sint Maarten,1983,27.263666666666666
Slovakia,1983,8.586333333333332
Slovenia,1983,10.344333333333333
Solomon Islands,1983,26.98725
Somalia,1983,27.428
South Africa,1983,18.203583333333334
South America,1983,22.46041666666667
South Georgia And The South Sandwich Isla,1983,1.7759166666666666
South Korea,1983,12.363999999999999
Spain,1983,14.1945
Sri Lanka,1983,27.826999999999998
Sudan,1983,27.036583333333336
Suriname,1983,26.771416666666667
Svalbard And Jan Mayen,1983,-7.758500000000001
Swaziland,1983,19.836833333333335
Sweden,1983,3.26525
Switzerland,1983,7.794833333333334
Syria,1983,17.707333333333334
Taiwan,1983,22.477166666666665
Tajikistan,1983,4.9197500000000005
Tanzania,1983,23.116333333333333
Thailand,1983,26.465000000000003
Timor Leste,1983,26.526833333333332
Togo,1983,27.471999999999998
Tonga,1983,23.50916666666667
Trinidad And Tobago,1983,26.811666666666667
Tunisia,1983,20.277166666666666
Turkey,1983,11.640749999999999
Turkmenistan,1983,16.315166666666666
Turks And Caicas Islands,1983,27.319999999999997
Uganda,1983,23.592083333333335
Ukraine,1983,8.964666666666668
United Arab Emirates,1983,27.36975
United Kingdom,1983,9.091666666666667
United Kingdom (Europe),1983,9.235916666666666
United States,1983,8.912333333333333
Uruguay,1983,17.404666666666667
Uzbekistan,1983,14.087000000000002
Venezuela,1983,25.783583333333336
Vietnam,1983,23.945083333333333
Virgin Islands,1983,26.958166666666667
Western Sahara,1983,23.38083333333333
Yemen,1983,26.244500000000002
Zambia,1983,22.346083333333336
Zimbabwe,1983,22.367166666666666
Åland,1983,6.134083333333334
Afghanistan,1984,14.245833333333335
Africa,1984,24.38716666666667
Albania,1984,12.640749999999999
Algeria,1984,23.063083333333335
American Samoa,1984,26.879500000000004
Andorra,1984,11.03275
Angola,1984,22.356166666666667
Anguilla,1984,26.859333333333336
Antigua And Barbuda,1984,26.618750000000002
Argentina,1984,14.400833333333333
Armenia,1984,9.06775
Aruba,1984,28.198166666666665
Asia,1984,7.399000000000001
Australia,1984,21.516916666666663
Austria,1984,6.061833333333333
Azerbaijan,1984,11.346083333333334
Bahamas,1984,25.31658333333333
Bahrain,1984,25.96141666666667
Baker Island,1984,25.472916666666666
Bangladesh,1984,25.065416666666668
Barbados,1984,26.625416666666666
Belarus,1984,6.294250000000001
Belgium,1984,9.6495
Belize,1984,25.253083333333333
Benin,1984,27.5455
Bhutan,1984,12.296333333333331
Bolivia,1984,21.291833333333333
"Bonaire, Saint Eustatius And Saba",1984,27.40225
Bosnia And Herzegovina,1984,10.262833333333333
Botswana,1984,22.52591666666667
Brazil,1984,25.109916666666667
British Virgin Islands,1984,26.599333333333334
Bulgaria,1984,10.746333333333334
Burkina Faso,1984,28.628666666666664
Burma,1984,24.051083333333334
Burundi,1984,20.309416666666667
Cambodia,1984,26.80175
Cameroon,1984,24.483333333333334
Canada,1984,-4.634250000000001
Cape Verde,1984,24.37516666666667
Cayman Islands,1984,27.017750000000003
Central African Republic,1984,25.295416666666668
Chad,1984,27.563083333333335
Chile,1984,9.4425
China,1984,6.5179166666666655
Christmas Island,1984,25.975083333333334
Colombia,1984,24.88366666666667
Comoros,1984,25.57641666666667
Congo,1984,24.71375
Congo (Democratic Republic Of The),1984,23.996583333333334
Costa Rica,1984,25.611833333333333
Croatia,1984,11.194
Cuba,1984,25.632583333333333
Curaçao,1984,27.635083333333338
Cyprus,1984,18.94333333333333
Czech Republic,1984,7.618416666666666
Côte D'Ivoire,1984,26.360166666666668
Denmark,1984,-18.769166666666667
Denmark (Europe),1984,8.300416666666667
Djibouti,1984,28.69066666666667
Dominica,1984,26.250833333333333
Dominican Republic,1984,25.758166666666668
Ecuador,1984,21.886083333333335
Egypt,1984,22.881249999999998
El Salvador,1984,24.943083333333334
Equatorial Guinea,1984,25.204416666666663
Eritrea,1984,27.090833333333336
Estonia,1984,5.7465
Ethiopia,1984,23.192000000000004
Europe,1984,8.160833333333334
Falkland Islands (Islas Malvinas),1984,6.042083333333333
Faroe Islands,1984,7.342583333333334
Federated States Of Micronesia,1984,27.505499999999998
Fiji,1984,25.547833333333333
Finland,1984,2.4258333333333333
France,1984,12.868250000000002
France (Europe),1984,10.486416666666667
French Guiana,1984,25.675749999999997
French Polynesia,1984,26.39391666666667
French Southern And Antarctic Lands,1984,4.865333333333333
Gabon,1984,24.62366666666667
Gambia,1984,27.89816666666667
Gaza Strip,1984,19.304
Georgia,1984,8.51825
Germany,1984,8.123
Ghana,1984,27.17716666666667
Greece,1984,14.878916666666667
Greenland,1984,-19.326
Grenada,1984,26.94
Guadeloupe,1984,26.485583333333334
Guam,1984,27.77841666666667
Guatemala,1984,23.28975
Guernsey,1984,11.368916666666665
Guinea,1984,25.82541666666667
Guinea Bissau,1984,27.143416666666667
Guyana,1984,25.887249999999998
Haiti,1984,26.51216666666667
Heard Island And Mcdonald Islands,1984,2.4281666666666664
Honduras,1984,24.881500000000003
Hong Kong,1984,22.443916666666667
Hungary,1984,9.837166666666667
Iceland,1984,2.05925
India,1984,24.185083333333335
Indonesia,1984,25.77325
Iran,1984,17.627916666666668
Iraq,1984,21.842000000000002
Ireland,1984,9.784583333333334
Isle Of Man,1984,9.87175
Israel,1984,19.730416666666667
Italy,1984,12.486333333333333
Jamaica,1984,26.355333333333334
Japan,1984,11.659916666666666
Jersey,1984,11.368916666666665
Jordan,1984,19.35741666666667
Kazakhstan,1984,4.852333333333333
Kenya,1984,24.292083333333334
Kingman Reef,1984,27.29225
Kiribati,1984,26.82675
Kuwait,1984,25.123333333333335
Kyrgyzstan,1984,2.94
Laos,1984,23.73575
Latvia,1984,6.0951666666666675
Lebanon,1984,17.773333333333333
Lesotho,1984,14.320833333333333
Liberia,1984,25.782583333333335
Libya,1984,22.50225
Liechtenstein,1984,4.433833333333333
Lithuania,1984,6.619833333333333
Luxembourg,1984,9.236916666666668
Macau,1984,22.14991666666667
Macedonia,1984,10.444083333333333
Madagascar,1984,22.674583333333334
Malawi,1984,21.62183333333333
Malaysia,1984,25.903499999999998
Mali,1984,28.85766666666667
Malta,1984,18.338583333333332
Martinique,1984,26.250833333333333
Mauritania,1984,27.771833333333333
Mauritius,1984,23.578083333333336
Mayotte,1984,26.16208333333333
Mexico,1984,20.5115
Moldova,1984,9.159583333333332
Monaco,1984,8.689083333333333
Mongolia,1984,-1.4175000000000004
Montenegro,1984,10.168999999999999
Montserrat,1984,26.54275
Morocco,1984,17.714000000000002
Mozambique,1984,23.858249999999998
Namibia,1984,21.24875
Nepal,1984,15.277583333333332
Netherlands,1984,9.697416666666667
Netherlands (Europe),1984,9.300916666666666
New Caledonia,1984,23.13191666666667
New Zealand,1984,10.963833333333334
Nicaragua,1984,26.141000000000002
Niger,1984,27.927000000000003
Nigeria,1984,27.079083333333333
Niue,1984,25.501416666666668
North America,1984,2.3081666666666667
North Korea,1984,6.678166666666667
Northern Mariana Islands,1984,27.77841666666667
Norway,1984,1.2836666666666665
Oceania,1984,21.39925
Oman,1984,26.547250000000002
Pakistan,1984,20.875083333333333
Palau,1984,27.638583333333333
Palestina,1984,23.391333333333336
Palmyra Atoll,1984,27.321749999999998
Panama,1984,26.320999999999998
Papua New Guinea,1984,24.7435
Paraguay,1984,23.673000000000002
Peru,1984,20.1245
Philippines,1984,26.669083333333333
Poland,1984,7.905333333333334
Portugal,1984,14.60425
Puerto Rico,1984,25.64425
Qatar,1984,26.770583333333335
Reunion,1984,23.320833333333336
Romania,1984,9.080333333333334
Russia,1984,-5.29425
Rwanda,1984,19.498166666666666
Saint Barthélemy,1984,26.859333333333336
Saint Kitts And Nevis,1984,26.044583333333335
Saint Lucia,1984,26.832583333333332
Saint Martin,1984,26.859333333333336
Saint Pierre And Miquelon,1984,5.0680000000000005
Saint Vincent And The Grenadines,1984,26.986583333333332
Samoa,1984,26.594166666666666
San Marino,1984,13.599083333333333
Sao Tome And Principe,1984,26.242250000000002
Saudi Arabia,1984,25.159583333333334
Senegal,1984,28.330250000000003
Serbia,1984,9.98125
Seychelles,1984,26.624
Sierra Leone,1984,26.402916666666666
Singapore,1984,26.483500000000003
Sint Maarten,1984,26.859333333333336
Slovakia,1984,7.683000000000001
Slovenia,1984,9.482666666666667
Solomon Islands,1984,26.896416666666667
Somalia,1984,26.81516666666667
South Africa,1984,17.96816666666667
South America,1984,22.03525
South Georgia And The South Sandwich Isla,1984,1.5270833333333336
South Korea,1984,11.802583333333333
Spain,1984,13.36575
Sri Lanka,1984,27.082166666666666
Sudan,1984,27.566833333333335
Suriname,1984,26.104249999999997
Svalbard And Jan Mayen,1984,-4.4134166666666665
Swaziland,1984,19.028166666666667
Sweden,1984,3.292083333333333
Switzerland,1984,6.82275
Syria,1984,18.150499999999997
Taiwan,1984,21.960583333333332
Tajikistan,1984,4.02675
Tanzania,1984,22.410666666666668
Thailand,1984,26.130333333333336
Timor Leste,1984,26.250666666666664
Togo,1984,27.294416666666667
Tonga,1984,23.76725
Trinidad And Tobago,1984,26.256249999999998
Tunisia,1984,19.832833333333333
Turkey,1984,12.058
Turkmenistan,1984,14.418166666666666
Turks And Caicas Islands,1984,26.883583333333334
Uganda,1984,23.39408333333333
Ukraine,1984,7.9736666666666665
United Arab Emirates,1984,27.399833333333333
United Kingdom,1984,8.90725
United Kingdom (Europe),1984,9.0865
United States,1984,8.811166666666667
Uruguay,1984,17.226666666666667
Uzbekistan,1984,11.914666666666667
Venezuela,1984,25.284750000000003
Vietnam,1984,23.755666666666666
Virgin Islands,1984,26.599333333333334
Western Sahara,1984,22.413
Yemen,1984,25.851083333333335
Zambia,1984,21.673833333333334
Zimbabwe,1984,21.714583333333334
Åland,1984,6.234749999999999
Afghanistan,1985,14.88875
Africa,1985,24.339833333333335
Albania,1985,12.948166666666667
Algeria,1985,23.52625
American Samoa,1985,26.949916666666667
Andorra,1985,11.325416666666667
Angola,1985,22.021833333333333
Anguilla,1985,26.842
Antigua And Barbuda,1985,26.618166666666667
Argentina,1985,15.32625
Armenia,1985,9.17475
Aruba,1985,27.885666666666665
Asia,1985,7.53625
Australia,1985,22.04341666666667
Austria,1985,5.923000000000001
Azerbaijan,1985,11.611083333333333
Bahamas,1985,25.4735
Bahrain,1985,26.202166666666667
Baker Island,1985,25.661583333333336
Bangladesh,1985,25.42141666666667
Barbados,1985,26.552583333333335
Belarus,1985,4.70575
Belgium,1985,8.795499999999999
Belize,1985,25.33383333333333
Benin,1985,27.50425
Bhutan,1985,12.404333333333334
Bolivia,1985,21.483166666666666
"Bonaire, Saint Eustatius And Saba",1985,27.147833333333335
Bosnia And Herzegovina,1985,10.336916666666667
Botswana,1985,22.27266666666667
Brazil,1985,24.965666666666667
British Virgin Islands,1985,26.593833333333336
Bulgaria,1985,10.270583333333335
Burkina Faso,1985,28.436833333333336
Burma,1985,23.986500000000003
Burundi,1985,20.27958333333333
Cambodia,1985,26.968666666666667
Cameroon,1985,24.375083333333333
Canada,1985,-4.901166666666666
Cape Verde,1985,24.343666666666667
Cayman Islands,1985,27.042916666666667
Central African Republic,1985,25.308833333333336
Chad,1985,27.412000000000003
Chile,1985,10.039916666666667
China,1985,6.7402500000000005
Christmas Island,1985,26.106083333333334
Colombia,1985,25.01266666666667
Comoros,1985,25.75675
Congo,1985,24.514
Congo (Democratic Republic Of The),1985,23.857833333333332
Costa Rica,1985,25.748500000000003
Croatia,1985,11.151833333333334
Cuba,1985,25.671833333333336
Curaçao,1985,27.33175
Cyprus,1985,19.19775
Czech Republic,1985,7.048666666666667
Côte D'Ivoire,1985,26.141000000000002
Denmark,1985,-17.07641666666667
Denmark (Europe),1985,6.897583333333333
Djibouti,1985,28.689666666666668
Dominica,1985,26.27475
Dominican Republic,1985,25.765
Ecuador,1985,21.838250000000002
Egypt,1985,23.209666666666667
El Salvador,1985,25.137249999999998
Equatorial Guinea,1985,24.95775
Eritrea,1985,26.693916666666667
Estonia,1985,3.56925
Ethiopia,1985,22.916583333333335
Europe,1985,7.262416666666667
Falkland Islands (Islas Malvinas),1985,6.954583333333333
Faroe Islands,1985,6.412166666666667
Federated States Of Micronesia,1985,27.234333333333336
Fiji,1985,25.472833333333337
Finland,1985,-0.4875000000000001
France,1985,12.628
France (Europe),1985,10.181083333333333
French Guiana,1985,25.762500000000003
French Polynesia,1985,26.290000000000003
French Southern And Antarctic Lands,1985,4.874666666666667
Gabon,1985,24.303416666666667
Gambia,1985,27.812749999999998
Gaza Strip,1985,19.800583333333336
Georgia,1985,8.372166666666667
Germany,1985,7.613333333333333
Ghana,1985,26.938916666666668
Greece,1985,15.218000000000002
Greenland,1985,-17.56983333333333
Grenada,1985,26.742833333333333
Guadeloupe,1985,26.49383333333333
Guam,1985,27.467833333333335
Guatemala,1985,23.323166666666665
Guernsey,1985,10.698416666666667
Guinea,1985,25.819083333333335
Guinea Bissau,1985,27.137583333333335
Guyana,1985,25.973666666666663
Haiti,1985,26.51875
Heard Island And Mcdonald Islands,1985,2.326
Honduras,1985,25.022166666666667
Hong Kong,1985,22.705166666666667
Hungary,1985,9.092333333333334
Iceland,1985,1.4100833333333334
India,1985,24.486333333333334
Indonesia,1985,25.994083333333336
Iran,1985,18.111333333333334
Iraq,1985,22.203000000000003
Ireland,1985,9.110666666666667
Isle Of Man,1985,8.969083333333334
Israel,1985,20.216166666666666
Italy,1985,13.058333333333332
Jamaica,1985,26.23783333333333
Japan,1985,12.281333333333334
Jersey,1985,10.698416666666667
Jordan,1985,19.916
Kazakhstan,1985,5.49775
Kenya,1985,24.169583333333335
Kingman Reef,1985,27.245583333333332
Kiribati,1985,26.807666666666666
Kuwait,1985,25.358083333333337
Kyrgyzstan,1985,3.829833333333333
Laos,1985,23.8195
Latvia,1985,4.168500000000001
Lebanon,1985,18.255333333333333
Lesotho,1985,14.63675
Liberia,1985,25.615333333333336
Libya,1985,22.68416666666667
Liechtenstein,1985,4.516583333333333
Lithuania,1985,4.854333333333333
Luxembourg,1985,8.532
Macau,1985,22.425083333333333
Macedonia,1985,10.580666666666668
Madagascar,1985,22.879833333333334
Malawi,1985,21.307750000000002
Malaysia,1985,26.1245
Mali,1985,28.793583333333334
Malta,1985,18.967833333333335
Martinique,1985,26.27475
Mauritania,1985,27.880916666666668
Mauritius,1985,23.649416666666667
Mayotte,1985,26.413666666666668
Mexico,1985,20.603916666666667
Moldova,1985,7.724166666666668
Monaco,1985,9.15525
Mongolia,1985,-0.9774166666666666
Montenegro,1985,10.313333333333334
Montserrat,1985,26.54716666666667
Morocco,1985,18.30933333333333
Mozambique,1985,23.67758333333333
Namibia,1985,20.794166666666666
Nepal,1985,15.540666666666668
Netherlands,1985,8.828
Netherlands (Europe),1985,8.417833333333334
New Caledonia,1985,23.14225
New Zealand,1985,11.030499999999998
Nicaragua,1985,26.21483333333333
Niger,1985,27.660333333333337
Nigeria,1985,26.95925
Niue,1985,25.444166666666664
North America,1985,2.280583333333333
North Korea,1985,6.737749999999999
Northern Mariana Islands,1985,27.467833333333335
Norway,1985,-0.5793333333333334
Oceania,1985,21.87766666666667
Oman,1985,26.809833333333334
Pakistan,1985,21.28275
Palau,1985,27.45266666666667
Palestina,1985,23.721083333333336
Palmyra Atoll,1985,27.275916666666664
Panama,1985,26.41616666666667
Papua New Guinea,1985,24.722083333333334
Paraguay,1985,24.01391666666667
Peru,1985,20.03175
Philippines,1985,26.902833333333334
Poland,1985,6.792166666666667
Portugal,1985,15.154416666666668
Puerto Rico,1985,25.587083333333336
Qatar,1985,26.974083333333336
Reunion,1985,23.466833333333337
Romania,1985,7.914416666666667
Russia,1985,-5.521166666666666
Rwanda,1985,19.461833333333335
Saint Barthélemy,1985,26.842
Saint Kitts And Nevis,1985,26.039
Saint Lucia,1985,26.724333333333334
Saint Martin,1985,26.842
Saint Pierre And Miquelon,1985,3.7868333333333335
Saint Vincent And The Grenadines,1985,26.832583333333332
Samoa,1985,26.678749999999997
San Marino,1985,14.107166666666666
Sao Tome And Principe,1985,25.97425
Saudi Arabia,1985,25.445333333333334
Senegal,1985,28.273083333333332
Serbia,1985,9.664416666666666
Seychelles,1985,26.741583333333335
Sierra Leone,1985,26.28925
Singapore,1985,26.820083333333333
Sint Maarten,1985,26.842
Slovakia,1985,6.881916666666666
Slovenia,1985,9.464916666666667
Solomon Islands,1985,27.013499999999997
Somalia,1985,26.800250000000002
South Africa,1985,18.056083333333333
South America,1985,22.153833333333335
South Georgia And The South Sandwich Isla,1985,1.90475
South Korea,1985,12.177166666666666
Spain,1985,14.131833333333333
Sri Lanka,1985,27.350166666666667
Sudan,1985,27.414083333333334
Suriname,1985,26.1995
Svalbard And Jan Mayen,1985,-6.59425
Swaziland,1985,19.581
Sweden,1985,0.7685000000000001
Switzerland,1985,6.881583333333334
Syria,1985,18.543166666666668
Taiwan,1985,22.100666666666665
Tajikistan,1985,5.025833333333334
Tanzania,1985,22.369500000000002
Thailand,1985,26.265500000000003
Timor Leste,1985,26.46466666666667
Togo,1985,27.172916666666666
Tonga,1985,23.643416666666667
Trinidad And Tobago,1985,26.08741666666667
Tunisia,1985,20.486416666666667
Turkey,1985,12.08625
Turkmenistan,1985,15.532166666666667
Turks And Caicas Islands,1985,26.990583333333333
Uganda,1985,23.20175
Ukraine,1985,6.5635
United Arab Emirates,1985,27.72375
United Kingdom,1985,8.173250000000001
United Kingdom (Europe),1985,8.2525
United States,1985,8.587000000000002
Uruguay,1985,18.008083333333335
Uzbekistan,1985,13.020583333333335
Venezuela,1985,25.049833333333336
Vietnam,1985,23.887249999999998
Virgin Islands,1985,26.593833333333336
Western Sahara,1985,22.85591666666667
Yemen,1985,25.882583333333333
Zambia,1985,21.331833333333336
Zimbabwe,1985,21.198083333333333
Åland,1985,3.467166666666667
Afghanistan,1986,14.22316666666667
Africa,1986,24.309416666666667
Albania,1986,13.056416666666665
Algeria,1986,23.25666666666667
American Samoa,1986,26.980333333333334
Andorra,1986,11.6235
Angola,1986,22.03625
Anguilla,1986,26.884416666666667
Antigua And Barbuda,1986,26.70925
Argentina,1986,15.33475
Armenia,1986,9.306833333333334
Aruba,1986,27.989333333333335
Asia,1986,7.77625
Australia,1986,22.093249999999998
Austria,1986,6.316916666666667
Azerbaijan,1986,11.872250000000001
Bahamas,1986,25.665333333333333
Bahrain,1986,26.325583333333338
Baker Island,1986,25.690833333333334
Bangladesh,1986,25.29425
Barbados,1986,26.659583333333334
